cus_id,tong_don,tong_tien,tongdon_cod,thuho_tongdon,don_ptc,don_ptc_cod,thu_ho
14502516,31909,1991065688.0,23049,65488723080.0,29485.0,21654.0,61650097080.0
14502807,2205,33386350.0,1819,454044073.0,1567.0,1524.0,385227571.0
14502846,4056,59708529.0,2839,2645253000.0,1611.0,1610.0,1486812000.0
14502966,1037,18541261.0,721,371398000.0,438.0,430.0,198694000.0
14503058,1058,172191526.0,151,741396116.0,608.0,81.0,412824020.0
14503206,1377,80868856.0,592,268572630.0,1040.0,486.0,214199840.0
14503321,3620,50518530.0,2748,696553300.0,3223.0,2459.0,625869300.0
14503389,1830,56455221.0,882,1380285000.0,1677.0,815.0,1302255000.0
14503586,4312,129979039.0,3516,628144000.0,3254.0,2719.0,474294000.0
14503619,1622,25193339.0,3,10540000.0,967.0,1.0,240000.0
14503935,1733,62109197.0,0,0.0,1167.0,0.0,0.0
14504110,1864,38030382.0,1745,262395000.0,1606.0,1528.0,221919000.0
14504360,2270,40418073.0,2112,462502001.0,2084.0,2020.0,442577001.0
14504372,1573,33568547.0,1307,377013001.0,1286.0,1212.0,344338001.0
14504479,1074,21405456.0,309,221943000.0,800.0,222.0,159896000.0
14504713,1282,46800271.0,0,0.0,1134.0,0.0,0.0
14504854,993,20527635.0,697,380841000.0,623.0,450.0,246342000.0
14505056,1105,13723402.0,0,0.0,589.0,0.0,0.0
14505108,22783,335309664.0,18343,4172654342.0,14707.0,14446.0,3302229345.0
14505156,3484,165799001.0,0,0.0,3358.0,0.0,0.0
14505162,1170,66502410.0,1044,745212000.0,1073.0,967.0,715667000.0
14505196,1278,103297166.0,0,0.0,1060.0,0.0,0.0
14505369,1341,24796157.0,1124,323498000.0,969.0,888.0,250842001.0
14505397,3595,132502033.0,2,1814000.0,3377.0,2.0,1814000.0
14515135,1096,17624484.0,0,0.0,870.0,0.0,0.0
14515202,3324,118550947.0,2948,1893309000.0,2628.0,2444.0,1574387000.0
14515257,1417,40834323.0,0,0.0,1166.0,0.0,0.0
14515284,1272,59554856.0,1176,1059650000.0,1085.0,1052.0,957006000.0
14515351,1036,61402427.0,928,1281941893.0,906.0,827.0,1139347893.0
14515379,1906,62188125.0,1146,791640000.0,1808.0,1096.0,764881000.0
14515440,1474,115080961.0,1333,793067000.0,932.0,856.0,521282000.0
14515717,1476,23217215.0,0,0.0,1241.0,0.0,0.0
14515959,3869,74734664.0,3417,2126735001.0,3019.0,2915.0,1821500101.0
14515964,5578,108591504.0,4753,2563975560.0,4421.0,3799.0,2055247560.0
14516174,2314,107787349.0,0,0.0,2133.0,0.0,0.0
14516425,3511,72682836.0,2842,621625000.0,3422.0,2806.0,590462100.0
14516559,43555,497350040.0,31117,10396820956.0,23500.0,21089.0,6315002153.0
14516727,951,56681541.0,0,0.0,799.0,0.0,0.0
14516947,1254,46925381.0,0,0.0,1021.0,0.0,0.0
14516977,5733,107878685.0,4987,1580862002.0,4723.0,4306.0,1370701002.0
14517173,1342,18581838.0,57,19952100.0,1111.0,47.0,16421300.0
14517440,991,17129254.0,54,29500500.0,838.0,41.0,22292000.0
14517507,1558,30307188.0,1377,280380000.0,1099.0,1088.0,221193000.0
14517666,6673,261011411.0,128,75746000.0,6496.0,120.0,73580000.0
14518153,1029,29738942.0,0,0.0,808.0,0.0,0.0
14518398,69,657363118.0,0,0.0,10.0,0.0,0.0
14518734,2204,113046453.0,2,131876.0,2088.0,2.0,131876.0
14518754,1442,28501196.0,1088,169340800.0,971.0,820.0,127520800.0
14518764,5144,49034436.0,0,0.0,4923.0,0.0,0.0
14518820,1592,35514670.0,1433,1220083000.0,1198.0,1087.0,914015000.0
14519175,912,21520954.0,679,171671000.0,491.0,385.0,94710001.0
14519193,657,141180596.0,25,23964651.0,601.0,17.0,14235651.0
14519366,1805,105452031.0,1636,600765996.0,1286.0,1274.0,455725998.0
14520012,1308,57687308.0,12,5656000.0,1148.0,8.0,4141000.0
14520102,916,145951097.0,811,1102424000.0,620.0,564.0,748937000.0
14520289,492,185869912.0,308,2685519000.0,331.0,195.0,1438754000.0
14520452,5429,273949997.0,4994,2653334496.0,4760.0,4656.0,2484859497.0
14520667,975,23213209.0,724,183865000.0,756.0,574.0,145596000.0
14520806,986,26065589.0,642,839780000.0,775.0,520.0,697563000.0
14520839,710,103597090.0,332,1115321999.0,470.0,219.0,765591999.0
14520917,5124,260759960.0,4738,5656176499.0,4482.0,4303.0,5167699499.0
14520919,1385,43642577.0,0,0.0,1140.0,0.0,0.0
14520996,1762,44721852.0,147,107216500.0,1606.0,132.0,98510000.0
14521048,1463,31732498.0,76,18210000.0,992.0,54.0,13189000.0
14521140,3155,161463854.0,77,242135000.0,2115.0,44.0,151806000.0
14521211,1066,24255833.0,833,180922000.0,555.0,446.0,93712000.0
14521226,4128,97153909.0,661,43404000.0,3952.0,637.0,41938000.0
14521264,26116,437956020.0,24406,2590494101.0,23336.0,23077.0,2453716101.0
14521429,1402,33156088.0,1002,197476000.0,995.0,722.0,143783000.0
14521453,1047,25460021.0,556,164042000.0,478.0,246.0,72591000.0
14521517,9710,185225698.0,6755,3457768406.0,6855.0,5352.0,2704623407.0
14521658,1119,22887622.0,0,0.0,872.0,0.0,0.0
14521681,1412,46355799.0,1253,867396000.0,1090.0,1020.0,647393000.0
14521757,1327,30629749.0,860,467782000.0,738.0,502.0,235247000.0
14521791,3758,178267825.0,2907,3955205060.0,3242.0,2520.0,3412348900.0
14521833,5023,191311595.0,0,0.0,4793.0,0.0,0.0
14521998,3353,47983025.0,3036,1039935001.0,2425.0,2344.0,622901001.0
14522056,1870,43701674.0,1368,1506672000.0,777.0,557.0,611975000.0
14522118,1461,39058834.0,1339,443929000.0,1158.0,1142.0,378541000.0
14522595,1090,45223585.0,884,313742000.0,614.0,510.0,172749000.0
14522700,8291,191805209.0,7281,1742331801.0,7087.0,6762.0,1591962722.0
14522701,3102,50442153.0,2810,232887500.0,2538.0,2525.0,209588000.0
14522870,4931,88189286.0,3616,1237888094.0,4229.0,3304.0,1118201095.0
14522935,5353,69336000.0,4408,1136458000.0,3673.0,3570.0,910223000.0
14522975,4639,93152223.0,3721,686413500.0,2834.0,2335.0,438512000.0
14523005,2377,79453816.0,1949,3020762004.0,1748.0,1607.0,2499715004.0
14523038,7710,188363690.0,7015,1799554505.0,6970.0,6598.0,1699917505.0
14523320,17076,1443657707.0,14287,17720553165.0,13980.0,12903.0,16028113169.0
14523351,919,13786134.0,10,953600.0,552.0,6.0,897000.0
14523355,5027,92241812.0,4758,959995001.0,4006.0,3917.0,788543001.0
14523359,1530,569479755.0,2,337000.0,1340.0,2.0,337000.0
14523438,1695,61027092.0,1208,1194046000.0,1147.0,832.0,811301000.0
14523516,1279,41636496.0,88,64278000.0,907.0,64.0,51252000.0
14523635,941,18655022.0,790,237899000.0,488.0,448.0,129684000.0
14523724,58827,1022349424.0,56099,19043826000.0,54668.0,54075.0,18382327000.0
14523750,1010,21309414.0,878,296994000.0,771.0,709.0,245454000.0
14523797,1493,33975677.0,0,0.0,1297.0,0.0,0.0
14523996,1367,34166179.0,1291,636052888.0,1077.0,1057.0,501036000.0
14524006,983,18520297.0,0,0.0,733.0,0.0,0.0
14524055,1383,46127326.0,1209,727611600.0,959.0,898.0,499614600.0
14524335,1614,32285187.0,1298,206490700.0,1229.0,1066.0,167241000.0
14524748,4486,88579281.0,56,6199000.0,4113.0,52.0,5774000.0
14524905,14198,280373626.0,12136,7187628345.0,13133.0,11614.0,6851873495.0
14524906,1438,84313049.0,1164,2282800000.0,1208.0,983.0,1925767000.0
14524980,4455,72812629.0,4104,462711005.0,3494.0,3479.0,387997005.0
14525084,1582,43195145.0,326,615389591.0,1215.0,243.0,463742391.0
14525136,1893,71379490.0,1741,636952008.0,1443.0,1390.0,520975008.0
14525141,6346,127998200.0,5365,1393643400.0,4423.0,3771.0,987825400.0
14525224,1052,24786976.0,0,0.0,831.0,0.0,0.0
14525456,1396,29223828.0,1269,719662016.0,900.0,860.0,482306016.0
14525476,1244,25956665.0,1139,305830000.0,1135.0,1056.0,285210000.0
14525510,13345,263664981.0,11056,4773542002.0,11657.0,10034.0,4308638002.0
14525571,1211,73960716.0,1162,2446263000.0,1046.0,1020.0,2160178000.0
14525681,5475,211920388.0,4601,4760974905.0,4758.0,4091.0,4194139903.0
14525737,1370,53584283.0,893,345458681.0,957.0,642.0,251849979.0
14525806,2225,45213701.0,2011,738470000.0,1914.0,1849.0,684135000.0
14525903,1214,39913549.0,0,0.0,13.0,0.0,0.0
14525980,3484,82333816.0,3063,1767463500.0,3141.0,2867.0,1626359500.0
14526048,1081,28275925.0,493,152757700.0,797.0,353.0,105717700.0
14526062,1100,24766598.0,691,264439000.0,832.0,575.0,212325000.0
14526250,5405,78957959.0,4054,1190675919.0,3610.0,3187.0,891951019.0
14526288,2299,41719510.0,1748,524992005.0,1490.0,1328.0,384464105.0
14526400,40447,744196013.0,36185,11212065368.0,32712.0,32251.0,10021710967.0
14526526,4679,156228407.0,356,118113001.0,4113.0,305.0,99668001.0
14526539,3183,116761684.0,3047,679605001.0,2931.0,2910.0,651765001.0
14526575,1177,22329604.0,0,0.0,1088.0,0.0,0.0
14526611,5589,113512734.0,4457,1835637276.0,4802.0,4061.0,1717900284.0
14526660,8202,523323579.0,0,0.0,7194.0,0.0,0.0
14526793,1137,15345010.0,0,0.0,950.0,0.0,0.0
14526922,1066,32825519.0,357,400766500.0,686.0,231.0,250369500.0
14526956,978,34689357.0,281,374454000.0,905.0,252.0,318015000.0
14527303,1094,27460261.0,960,482967000.0,909.0,812.0,405959000.0
14527314,985,28058070.0,0,0.0,782.0,0.0,0.0
14527427,1192,54775754.0,1098,217867794.0,1090.0,1032.0,207471998.0
14527458,933,36214281.0,321,86167378.0,608.0,217.0,54159135.0
14527513,39972,772264408.0,37749,10617035836.0,38740.0,37555.0,10590257812.0
14527543,1132,23910839.0,0,0.0,899.0,0.0,0.0
14527606,994,25508735.0,799,870210000.0,624.0,517.0,569540000.0
14527643,1319,24869421.0,0,0.0,1048.0,0.0,0.0
14527678,1010,11849867.0,0,0.0,294.0,0.0,0.0
14527704,944,17238549.0,451,251443400.0,757.0,354.0,199282401.0
14527755,1108,50279868.0,911,1173625000.0,767.0,656.0,841445000.0
14527782,1086,17250206.0,27,17678440.0,962.0,22.0,15046440.0
14527839,1130,103244970.0,49,82968200.0,925.0,41.0,71658200.0
14527896,1334,41753816.0,858,1331896000.0,1108.0,714.0,1127671000.0
14527969,1583,17617797.0,0,0.0,1282.0,0.0,0.0
14527994,2826,39467648.0,0,0.0,2583.0,0.0,0.0
14528285,1640,39203650.0,1380,3901463500.0,1164.0,1108.0,3163290500.0
14528395,1854,32870813.0,88,41113000.0,1203.0,61.0,28181000.0
14528473,4489,124859560.0,0,0.0,3506.0,0.0,0.0
14528605,3461,155943525.0,3359,1279356000.0,3261.0,3202.0,1228742000.0
14528616,1267,32400448.0,973,353116000.0,855.0,661.0,243959000.0
14528639,10380,230481083.0,9319,2009526000.0,8791.0,8019.0,1732634000.0
14528733,1650,42952611.0,1260,3478741254.0,1382.0,1053.0,2917450319.0
14528755,2866,104713970.0,2615,694297000.0,2427.0,2420.0,655447001.0
14528865,2255,46165507.0,57,40603000.0,1691.0,42.0,24610000.0
14528910,5073,93555191.0,4843,5862913765.0,3785.0,3654.0,4385726310.0
14529070,5877,96852735.0,178,135408500.0,5670.0,167.0,128690000.0
14529498,912,32925184.0,205,123714000.0,440.0,101.0,56106000.0
14529511,992,19550524.0,0,0.0,711.0,0.0,0.0
14529908,2844,56740947.0,2116,472401088.0,1062.0,774.0,178018088.0
14529923,1417,40440099.0,608,1491469784.0,1268.0,527.0,1320919813.0
14530085,996,30426651.0,782,476431003.0,757.0,633.0,393668003.0
14530192,1263,19122000.0,1053,142542001.0,872.0,839.0,114327001.0
14530252,1819,26647979.0,0,0.0,1503.0,0.0,0.0
14530299,1112,14140971.0,0,0.0,774.0,0.0,0.0
14530317,1154,23098337.0,1050,299589000.0,890.0,861.0,245160000.0
14530340,1959,38942907.0,1533,350290000.0,1442.0,1165.0,270047000.0
14530347,3935,87767002.0,25,7480000.0,3743.0,23.0,7080000.0
14530359,1336,180051075.0,33,125184000.0,636.0,13.0,48877000.0
14530461,2064,37118079.0,770,129124008.0,1190.0,446.0,79070000.0
14530531,61,197372505.0,0,0.0,21.0,0.0,0.0
14530728,2532,35962868.0,7,1315000.0,2405.0,6.0,1040000.0
14531043,1754,90026779.0,450,590348400.0,1617.0,419.0,550753400.0
14531063,6359,148655288.0,4899,1290918001.0,5667.0,4421.0,1172881001.0
14531081,984,76106186.0,925,1147277997.0,695.0,664.0,829525997.0
14531116,2892,105498142.0,2666,795890000.0,2158.0,2094.0,603056000.0
14531202,5601,122327572.0,4265,3234578000.0,4516.0,3699.0,2705974000.0
14531239,954,13686367.0,0,0.0,555.0,0.0,0.0
14531315,961,198874382.0,872,1532158399.0,593.0,560.0,933360000.0
14531618,8768,194561124.0,6137,12473467001.0,7641.0,5555.0,10822178001.0
14531694,3464,87611568.0,537,126863600.0,2949.0,426.0,92422000.0
14531776,953,257164538.0,818,2669958700.0,638.0,544.0,1757112000.0
14531934,1123,16356102.0,534,72122592.0,1020.0,497.0,56244492.0
14532249,15777,482612227.0,13603,10549774201.0,13806.0,12240.0,9604904701.0
14532597,920,20598031.0,423,172174000.0,533.0,235.0,87261000.0
14532622,1828,38679390.0,803,272536161.0,1132.0,511.0,175392553.0
14532657,2467,49484774.0,2436,3483530780.0,1327.0,1310.0,1843850824.0
14532730,51940,1450232512.0,49267,12012083613.0,47790.0,47206.0,11537418615.0
14532783,1179,35678064.0,1063,418852000.0,957.0,911.0,360642000.0
14532906,1579,35508601.0,0,0.0,723.0,0.0,0.0
14532977,3048,385955371.0,2024,11206009975.0,2701.0,1799.0,10110869285.0
14533037,1546,34352527.0,1202,577633000.0,1391.0,1103.0,530093000.0
14533083,1845,46395451.0,1487,558609400.0,1388.0,1135.0,426597400.0
14533105,85805,1590259518.0,77726,68217081910.0,75301.0,74268.0,64908738906.0
14533235,3518,80950076.0,3057,1008485100.0,3152.0,2838.0,902780100.0
14533250,1206,96336170.0,1019,1211026998.0,918.0,824.0,964931998.0
14533513,1080,46033070.0,1004,300695000.0,894.0,847.0,250210000.0
14533623,2161,39525841.0,1919,891661001.0,1652.0,1631.0,716985001.0
14533652,2091,90533479.0,1368,1913006392.0,1698.0,1100.0,1538955256.0
14533830,954,70352583.0,908,901176971.0,621.0,595.0,601473975.0
14533910,1111,51320107.0,889,682981000.0,894.0,738.0,546877000.0
14534082,1328,102693678.0,107,167591000.0,1125.0,87.0,129886000.0
14534171,1580,28354054.0,1392,662535000.0,1387.0,1245.0,588552000.0
14534325,4991,129567499.0,3472,2545953000.0,4124.0,2967.0,2137973000.0
14534443,3440,68201923.0,3080,655143000.0,2736.0,2675.0,583052000.0
14534459,956,28827107.0,90,160915000.0,646.0,55.0,100510000.0
14534578,3794,84517545.0,3213,663452176.0,3377.0,2969.0,612108276.0
14534601,13928,257126735.0,9820,3596098014.0,10877.0,8291.0,2991082015.0
14534608,2682,57374428.0,2463,396842900.0,2609.0,2441.0,393899900.0
14534688,3164,53177614.0,2799,480787000.0,2486.0,2418.0,419892000.0
14534741,1114,61288671.0,810,3570967000.0,976.0,747.0,3301167000.0
14534931,1160,26149068.0,746,773915399.0,580.0,381.0,394289400.0
14535086,1883,40097541.0,1319,649610950.0,1588.0,1131.0,561664950.0
14535691,5012,94225734.0,4721,1820840001.0,4283.0,4172.0,1617175001.0
14535782,13788,601359924.0,9395,6957018988.0,12723.0,8915.0,6490707988.0
14535845,2128,92034809.0,1956,435380000.0,1362.0,1281.0,280739000.0
14535851,1428,20714437.0,0,0.0,1301.0,0.0,0.0
14535898,3842,98212209.0,3689,1530776000.0,3256.0,3221.0,1358879000.0
14535912,2227,86849317.0,1931,523530000.0,1623.0,1577.0,402020000.0
14536013,9951,230818781.0,8043,1659456944.0,8616.0,7162.0,1473627944.0
14536364,1674,107397837.0,0,0.0,1496.0,0.0,0.0
14536373,2246,42395557.0,1805,234932104.0,1611.0,1502.0,194209105.0
14536622,619,243130484.0,525,2581473000.0,364.0,307.0,1544835000.0
14536683,3544,87753570.0,1,2788000.0,1157.0,1.0,2788000.0
14536749,2363,127859128.0,1512,2008811005.0,2188.0,1405.0,1876086005.0
14536816,920,25133057.0,869,422799000.0,718.0,711.0,349930000.0
14536817,6163,159907111.0,5693,2156347503.0,5060.0,4958.0,1823508503.0
14536846,94799,1305273536.0,82091,20899167197.0,83037.0,76513.0,19296582705.0
14537087,1239,25059975.0,997,327332000.0,1029.0,862.0,287262000.0
14537091,1143,31297120.0,0,0.0,903.0,0.0,0.0
14537122,946,39782319.0,0,0.0,96.0,0.0,0.0
14537206,968,15096295.0,0,0.0,799.0,0.0,0.0
14537558,1832,65715009.0,1421,1602005000.0,1136.0,963.0,1132965000.0
14537691,2699,64178665.0,1975,484052000.0,2300.0,1694.0,397052000.0
14537717,2302,87714589.0,44,82335000.0,2104.0,43.0,82940000.0
14537745,1537,31725313.0,1252,499598000.0,969.0,815.0,321456000.0
14537886,2251,173496441.0,1968,1351584666.0,2133.0,1890.0,1300214666.0
14537912,914,30287617.0,301,511416389.0,661.0,205.0,391503472.0
14538041,3267,245157059.0,3182,5082867571.0,3080.0,3028.0,4844049533.0
14538286,581,118881450.0,532,5716352000.0,545.0,502.0,5384392000.0
14538418,4619,64686407.0,4258,491589003.0,3850.0,3833.0,443339003.0
14538690,1003,20667469.0,806,287825000.0,594.0,491.0,176630000.0
14539115,58409,840144305.0,41658,32477472290.0,38327.0,31774.0,23733953660.0
14539196,1456,26317955.0,0,0.0,876.0,0.0,0.0
14539399,3987,56492873.0,0,0.0,2438.0,0.0,0.0
14539537,5586,106817100.0,5192,1311329002.0,4649.0,4600.0,1127522001.0
14539572,2451,68760246.0,859,591820000.0,2264.0,792.0,561361000.0
14539904,1288,57849467.0,1024,1399615348.0,877.0,727.0,968906656.0
14539938,1540,32380644.0,1399,574183500.0,1212.0,1120.0,458674000.0
14540050,1031,30378506.0,0,0.0,830.0,0.0,0.0
14540139,624,154118420.0,0,0.0,415.0,0.0,0.0
14540182,1710,235018381.0,1578,6334744005.0,1382.0,1364.0,5447415002.0
14540306,953,22121302.0,0,0.0,837.0,0.0,0.0
14540658,1467,30258043.0,863,307603000.0,1296.0,770.0,272431000.0
14540879,1087,39261079.0,925,502570500.0,837.0,741.0,400953000.0
14540922,994,13617629.0,0,0.0,496.0,0.0,0.0
14541101,1881,121292583.0,1184,3141740000.0,1460.0,977.0,2501736000.0
14541462,1732,27871564.0,1429,317467001.0,1299.0,1263.0,277468003.0
14541972,3364,70810232.0,3085,1041314000.0,2828.0,2804.0,953380000.0
14542036,1427,40621744.0,1343,339550000.0,1098.0,1073.0,272900000.0
14542122,3330,69517319.0,3143,1771925004.0,3142.0,3092.0,1756250004.0
14542124,2861,62426010.0,2607,1199465636.0,2035.0,1990.0,923549571.0
14542253,9820,293363572.0,9476,5022031002.0,7957.0,7903.0,4149494004.0
14542263,1431,32478103.0,720,214522100.0,1192.0,594.0,174044100.0
14542370,2410,41369874.0,7,840000.0,1757.0,2.0,340000.0
14542435,1253,47928193.0,0,0.0,914.0,0.0,0.0
14542437,658,106994050.0,600,932405040.0,442.0,402.0,586729000.0
14542487,1116,19516092.0,257,206288000.0,816.0,184.0,155765000.0
14542495,967,24274729.0,866,256645000.0,842.0,766.0,226210000.0
14542498,6224,146067583.0,5769,1628995002.0,5681.0,5476.0,1548365002.0
14542516,4841,334050412.0,4596,6184762000.0,4433.0,4227.0,5669170000.0
14542562,1016,21782494.0,731,1110712000.0,707.0,530.0,771252000.0
14542595,1372,28251301.0,1152,598363000.0,808.0,734.0,421107000.0
14542705,3326,81761322.0,3083,1921919000.0,2813.0,2648.0,1632994000.0
14542896,721,167364480.0,1,641000.0,612.0,1.0,641000.0
14542926,2419,74370736.0,2305,1220757000.0,2173.0,2131.0,1120142000.0
14542950,1721,35852741.0,1490,373049000.0,1201.0,1060.0,265491000.0
14543062,1601,110191491.0,1499,1074310000.0,1150.0,1130.0,792930000.0
14543069,1728,62312310.0,1140,757838000.0,1588.0,1051.0,702674000.0
14543147,1185,19645002.0,1049,303070000.0,926.0,915.0,264370000.0
14543238,17967,255594781.0,16290,4380549113.0,17428.0,16378.0,4392644217.0
14543419,1968,81680054.0,1881,1554186700.0,1559.0,1525.0,1267572000.0
14543432,4749,103558395.0,2907,596646000.0,4393.0,2701.0,545866000.0
14543513,1779,25937166.0,0,0.0,1529.0,0.0,0.0
14543582,2059,184449791.0,1888,2128187000.0,1540.0,1440.0,1607990000.0
14543612,1791,41143043.0,221,205380000.0,1508.0,193.0,172530000.0
14543626,2166,39702588.0,361,46051000.0,1923.0,305.0,38525000.0
14543884,2242,44744790.0,1778,2225300000.0,2105.0,1667.0,2094760000.0
14544242,2016,24323476.0,0,0.0,1634.0,0.0,0.0
14544444,1039,22873131.0,338,187194000.0,694.0,218.0,126637000.0
14544773,1125,40629327.0,1046,463110000.0,983.0,929.0,413170000.0
14544851,1569,31116087.0,1448,246581000.0,1384.0,1303.0,221606000.0
14544933,1658,158090383.0,3,3852000.0,1310.0,3.0,3852000.0
14545082,19195,333496685.0,16612,5505952106.0,15477.0,14770.0,4963689107.0
14545203,7724,116825301.0,0,0.0,5583.0,0.0,0.0
14545265,2025,153379053.0,1732,2581932187.0,1444.0,1267.0,1904964992.0
14545376,27618,682388589.0,26070,14163732118.0,24123.0,23914.0,13023665118.0
14545484,15147,727449655.0,11104,11452328256.0,13580.0,10393.0,10270810249.0
14545636,9716,457496880.0,8456,7615352380.0,8289.0,7734.0,6734808500.0
14545727,1240,30760484.0,989,304090000.0,501.0,416.0,125763000.0
14545869,2595,77391051.0,2374,5928866550.0,2059.0,1955.0,4834433550.0
14545884,1004,97267540.0,978,2614430000.0,856.0,840.0,2278017000.0
14545942,2557,36694896.0,718,54216000.0,2400.0,682.0,50376000.0
14546085,5435,123323224.0,2547,2796414000.0,5273.0,2503.0,2756654000.0
14546175,1299,23823998.0,16,14354000.0,860.0,12.0,10129000.0
14546277,4151,49216891.0,0,0.0,3259.0,0.0,0.0
14546297,1268,38519046.0,1149,681572000.0,1061.0,1031.0,612253000.0
14546519,8206,147045149.0,6598,1679155000.0,7445.0,6171.0,1549755000.0
14546530,1110,12909097.0,0,0.0,843.0,0.0,0.0
14546640,2601,89970130.0,1985,4132537100.0,2149.0,1669.0,3465449600.0
14546651,1799,39223081.0,1530,1385429000.0,1592.0,1371.0,1243979000.0
14546744,78698,14830256530.0,77533,49837146256.0,75977.0,75781.0,48846265937.0
14546803,8592,184970184.0,1782,211988800.0,7236.0,1508.0,148888300.0
14546829,3377,190868288.0,2574,7743465012.0,2373.0,2018.0,6070295012.0
14546886,1297,14378100.0,0,0.0,1139.0,0.0,0.0
14546973,1368,18636155.0,0,0.0,945.0,0.0,0.0
14546976,907,17516019.0,756,430840000.0,634.0,537.0,303520000.0
14546983,1436,35635426.0,0,0.0,1271.0,0.0,0.0
14546991,11,722898656.0,0,0.0,3.0,0.0,0.0
14547158,1108,54074001.0,960,884695000.0,725.0,685.0,596073000.0
14547162,1595,29619477.0,1288,520192001.0,962.0,880.0,340242001.0
14547176,8464,139024652.0,6296,2042546601.0,7015.0,5588.0,1791964601.0
14547389,1614,111429405.0,0,0.0,1403.0,0.0,0.0
14547481,1241,40508266.0,1074,1111639002.0,949.0,863.0,922648002.0
14547633,1003,13177264.0,22,3751200.0,588.0,8.0,950300.0
14547645,1938,43153938.0,1740,741580000.0,822.0,747.0,331214000.0
14547731,1732,43107578.0,109,59690000.0,1210.0,80.0,44660000.0
14547809,19039,215914812.0,16704,2826935107.0,15857.0,14994.0,2527338110.0
14547910,1181,21929934.0,973,287938000.0,934.0,798.0,236858000.0
14547990,1469,34784427.0,1191,359148688.0,708.0,580.0,177879000.0
14548338,1317,33753850.0,1210,347992014.0,1014.0,940.0,249720011.0
14548600,1335,24216503.0,71,49135300.0,1324.0,70.0,48893300.0
14548745,615,107355940.0,149,389840506.0,518.0,123.0,333119506.0
14548752,934,17376294.0,789,325519008.0,533.0,520.0,209819008.0
14548756,2588,47379026.0,2270,534835502.0,2034.0,1912.0,453238702.0
14548787,2425,68011252.0,2190,2497756001.0,2201.0,2033.0,2317358001.0
14548796,4042,311309712.0,3743,5834912019.0,503.0,405.0,843784018.0
14548821,307,230193169.0,0,0.0,149.0,0.0,0.0
14548836,1611,38827879.0,1483,384132000.0,949.0,899.0,235110000.0
14548873,1488,59804618.0,907,2009650000.0,1391.0,853.0,1835987000.0
14548930,1142,27919221.0,984,1194213000.0,899.0,825.0,991678000.0
14548940,1220,17248123.0,1084,404898000.0,1145.0,1131.0,426638000.0
14549279,3739,126363117.0,3341,4044507500.0,2765.0,2709.0,3275139500.0
14549351,979,26093614.0,135,156403000.0,812.0,105.0,122953000.0
14549428,2724,62042180.0,2516,609388000.0,2311.0,2246.0,550224000.0
14549443,9573,279539057.0,9077,2394524650.0,8402.0,8177.0,2090937650.0
14549571,1740,85379396.0,1,45000.0,1602.0,1.0,45000.0
14550064,1703,220467068.0,737,2326416000.0,1267.0,501.0,1454974000.0
14550084,2571,41012522.0,2194,1273249001.0,1899.0,1821.0,1060325001.0
14550270,10848,254817600.0,10447,3642439101.0,10389.0,10198.0,3549521101.0
14550305,2542,72000615.0,2480,746246005.0,2479.0,2460.0,753248005.0
14550388,2754,207246272.0,307,228013635.0,2155.0,202.0,127658616.0
14550492,620,122594640.0,402,348634001.0,322.0,204.0,164773000.0
14550866,11440,290369356.0,10194,3254831000.0,10227.0,9272.0,2910930000.0
14550918,2197,47548767.0,1950,800768001.0,1778.0,1687.0,711733001.0
14551206,2747,136513245.0,1,7390000.0,2511.0,0.0,0.0
14551564,1022,21274214.0,808,772916001.0,543.0,464.0,464902001.0
14551575,998,58054704.0,876,375358000.0,561.0,502.0,214358000.0
14551609,7799,719491604.0,7428,3662687600.0,6803.0,6587.0,3266377601.0
14551803,2181,84782689.0,1433,1911216098.0,1749.0,1169.0,1553088600.0
14551815,5774,203565681.0,5243,2797060001.0,4312.0,4205.0,2269670001.0
14551835,1478,59659558.0,1203,1522257500.0,950.0,864.0,1073828500.0
14551836,922,37999193.0,0,0.0,642.0,0.0,0.0
14552018,1183,93513708.0,1037,2400718130.0,1100.0,973.0,2277998130.0
14552028,7144,102783500.0,6059,811341218.0,5425.0,5347.0,714918220.0
14552056,1810,27763500.0,1431,360334002.0,1242.0,1172.0,287344902.0
14552077,1996,42134152.0,612,442565000.0,1887.0,579.0,412217000.0
14552281,12879,898371061.0,12404,8869360002.0,12319.0,12273.0,8743685003.0
14552309,1901,44861938.0,714,593605420.0,1750.0,653.0,505760000.0
14552767,913,24676227.0,725,830006000.0,534.0,456.0,621160000.0
14553195,10511,182267991.0,8909,3422653020.0,9343.0,8208.0,3150839020.0
14553290,1009,48409658.0,949,1809581000.0,810.0,785.0,1519750000.0
14553420,947,15473498.0,83,116246000.0,767.0,64.0,90615000.0
14553451,7410,128865614.0,7028,845702000.0,6693.0,6669.0,798832000.0
14553458,5915,105389857.0,5250,1291123002.0,4547.0,4450.0,1086365002.0
14553460,2741,55893297.0,0,0.0,53.0,0.0,0.0
14553462,2907,53850554.0,2235,1329818007.0,1948.0,1742.0,986185007.0
14553542,14376,9809965812.0,0,0.0,11659.0,0.0,0.0
14553682,610,104188972.0,0,0.0,261.0,0.0,0.0
14553741,1925,45588792.0,0,0.0,1742.0,0.0,0.0
14554152,1191,25186781.0,1135,145538000.0,956.0,950.0,121195000.0
14554188,1918,117554163.0,1744,498260000.0,1533.0,1503.0,432329000.0
